candidateId,productName,brand,model,category,price,currency,priceStatus,priceType,sourceName,sourceUrl,checkedAt,confidence,notes
IMG-PROD-00987,"47758a818c162d49dc370018a227e5ca","","47758a818c162d49dc370018a227e5ca","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00988,"47758a818c162d49dc370018a227e5ca@2x","","47758a818c162d49dc370018a227e5ca@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00989,"47880299b004c58fb3aab57ead32f7b6","","47880299b004c58fb3aab57ead32f7b6","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00990,"47880299b004c58fb3aab57ead32f7b6@2x","","47880299b004c58fb3aab57ead32f7b6@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00991,"4812e4b07db30530cff4701a0eadc4f2","","4812e4b07db30530cff4701a0eadc4f2","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00992,"4812e4b07db30530cff4701a0eadc4f2@2x","","4812e4b07db30530cff4701a0eadc4f2@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00993,"4909f3fd7c574fe01781b1a3de61ee56","","4909f3fd7c574fe01781b1a3de61ee56","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00994,"4909f3fd7c574fe01781b1a3de61ee56@2x","","4909f3fd7c574fe01781b1a3de61ee56@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00995,"4ac61a4966cd46d9f5024dc8023c777d","","4ac61a4966cd46d9f5024dc8023c777d","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00996,"4ac61a4966cd46d9f5024dc8023c777d@2x","","4ac61a4966cd46d9f5024dc8023c777d@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00997,"4c1788c39ba5d53978edc9680c3c1dd1","","4c1788c39ba5d53978edc9680c3c1dd1","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00998,"4c1788c39ba5d53978edc9680c3c1dd1@2x","","4c1788c39ba5d53978edc9680c3c1dd1@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00999,"4c2b11b0e1e70bcec6046c8b7d4713cb","","4c2b11b0e1e70bcec6046c8b7d4713cb","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01000,"4c2b11b0e1e70bcec6046c8b7d4713cb@2x","","4c2b11b0e1e70bcec6046c8b7d4713cb@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01001,"4d535dd4ebb9ddf7632a9e03b6c15ef7","","4d535dd4ebb9ddf7632a9e03b6c15ef7","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01002,"4d535dd4ebb9ddf7632a9e03b6c15ef7@2x","","4d535dd4ebb9ddf7632a9e03b6c15ef7@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01003,"4d793504507de3682230db485e5f792a","","4d793504507de3682230db485e5f792a","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01004,"4d793504507de3682230db485e5f792a@2x","","4d793504507de3682230db485e5f792a@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01005,"51bc7779b138f6de5ecc4971a895597d","","51bc7779b138f6de5ecc4971a895597d","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01006,"51bc7779b138f6de5ecc4971a895597d@2x","","51bc7779b138f6de5ecc4971a895597d@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01007,"54afdf8ac46beaf58d18ffd29fc98c9c","","54afdf8ac46beaf58d18ffd29fc98c9c","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01008,"54afdf8ac46beaf58d18ffd29fc98c9c@2x","","54afdf8ac46beaf58d18ffd29fc98c9c@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01009,"5d575244b6cc5f44eec3977f8186364e","","5d575244b6cc5f44eec3977f8186364e","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01010,"5d575244b6cc5f44eec3977f8186364e@2x","","5d575244b6cc5f44eec3977f8186364e@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01011,"5f027da6fa12872be3d61e0f3ef6bbc7","","5f027da6fa12872be3d61e0f3ef6bbc7","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01012,"5f027da6fa12872be3d61e0f3ef6bbc7@2x","","5f027da6fa12872be3d61e0f3ef6bbc7@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01013,"64e850b37c15fa893050933ec5e94d74","","64e850b37c15fa893050933ec5e94d74","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01014,"64e850b37c15fa893050933ec5e94d74@2x","","64e850b37c15fa893050933ec5e94d74@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01015,"6c89312f4392dabbf9fc959988fe20e7","","6c89312f4392dabbf9fc959988fe20e7","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01016,"6c89312f4392dabbf9fc959988fe20e7@2x","","6c89312f4392dabbf9fc959988fe20e7@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01017,"74edbfbb93c013725adc9f8bf39ac037","","74edbfbb93c013725adc9f8bf39ac037","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01018,"74edbfbb93c013725adc9f8bf39ac037@2x","","74edbfbb93c013725adc9f8bf39ac037@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01019,"77cab90a7decc07cd52a0d6c252e6801","","77cab90a7decc07cd52a0d6c252e6801","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01020,"77cab90a7decc07cd52a0d6c252e6801@2x","","77cab90a7decc07cd52a0d6c252e6801@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01021,"784e703b40d4231e94d812998bb9d321","","784e703b40d4231e94d812998bb9d321","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01022,"784e703b40d4231e94d812998bb9d321@2x","","784e703b40d4231e94d812998bb9d321@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01023,"78cc567e4c0827ca436497b0fdf9c1de","","78cc567e4c0827ca436497b0fdf9c1de","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01024,"78cc567e4c0827ca436497b0fdf9c1de@2x","","78cc567e4c0827ca436497b0fdf9c1de@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01025,"79875b3637b8b0a2c7c044161232cdab","","79875b3637b8b0a2c7c044161232cdab","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01026,"79875b3637b8b0a2c7c044161232cdab@2x","","79875b3637b8b0a2c7c044161232cdab@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01027,"7b89150ecbb1358030a10bb56d184635","","7b89150ecbb1358030a10bb56d184635","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01028,"7b89150ecbb1358030a10bb56d184635@2x","","7b89150ecbb1358030a10bb56d184635@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01029,"7d5c63776c8f26b7cf2651aac87b67f4","","7d5c63776c8f26b7cf2651aac87b67f4","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01030,"7d5c63776c8f26b7cf2651aac87b67f4@2x","","7d5c63776c8f26b7cf2651aac87b67f4@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01031,"82d1a0d5bf7bb479c9c4a2e98371cfe4","","82d1a0d5bf7bb479c9c4a2e98371cfe4","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01032,"82d1a0d5bf7bb479c9c4a2e98371cfe4@2x","","82d1a0d5bf7bb479c9c4a2e98371cfe4@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01033,"86dcfe368bf81db92c7b2ba5661093a2","","86dcfe368bf81db92c7b2ba5661093a2","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01034,"86dcfe368bf81db92c7b2ba5661093a2@2x","","86dcfe368bf81db92c7b2ba5661093a2@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01035,"87638e12ac988f2778b182ab3fe6eaa4","","87638e12ac988f2778b182ab3fe6eaa4","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01036,"87638e12ac988f2778b182ab3fe6eaa4@2x","","87638e12ac988f2778b182ab3fe6eaa4@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01037,"8b7f5f7895cb130a0a92d68725b5d57f","","8b7f5f7895cb130a0a92d68725b5d57f","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01038,"8b7f5f7895cb130a0a92d68725b5d57f@2x","","8b7f5f7895cb130a0a92d68725b5d57f@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01039,"8c1f387dbf2240e778cd49f9f13ff8dd","","8c1f387dbf2240e778cd49f9f13ff8dd","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01040,"8c1f387dbf2240e778cd49f9f13ff8dd@2x","","8c1f387dbf2240e778cd49f9f13ff8dd@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01041,"8e897d1f9ac8e43da447f3c7b89a1ad3","","8e897d1f9ac8e43da447f3c7b89a1ad3","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01042,"8e897d1f9ac8e43da447f3c7b89a1ad3@2x","","8e897d1f9ac8e43da447f3c7b89a1ad3@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01043,"8ec7315ffb1e3609606a59057de08c44","","8ec7315ffb1e3609606a59057de08c44","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01044,"8ec7315ffb1e3609606a59057de08c44@2x","","8ec7315ffb1e3609606a59057de08c44@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01045,"9138d3e0bdc54940e0297862a67dc816","","9138d3e0bdc54940e0297862a67dc816","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01046,"9138d3e0bdc54940e0297862a67dc816@2x","","9138d3e0bdc54940e0297862a67dc816@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01047,"9243d8f6c814e3c411724b1497f22bd1","","9243d8f6c814e3c411724b1497f22bd1","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01048,"9243d8f6c814e3c411724b1497f22bd1@2x","","9243d8f6c814e3c411724b1497f22bd1@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01049,"985fe9d26395d3a1b8709e323b20035b","","985fe9d26395d3a1b8709e323b20035b","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01050,"985fe9d26395d3a1b8709e323b20035b@2x","","985fe9d26395d3a1b8709e323b20035b@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01051,"9cc179fc34389b6f0dd5d208be9d2533","","9cc179fc34389b6f0dd5d208be9d2533","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01052,"9cc179fc34389b6f0dd5d208be9d2533@2x","","9cc179fc34389b6f0dd5d208be9d2533@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01053,"a089ec2a174aa64764e425c55cbab47d","","a089ec2a174aa64764e425c55cbab47d","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01054,"a089ec2a174aa64764e425c55cbab47d@2x","","a089ec2a174aa64764e425c55cbab47d@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01055,"a14ea8c71bbdfcdec2775c104605988c","","a14ea8c71bbdfcdec2775c104605988c","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01056,"a14ea8c71bbdfcdec2775c104605988c@2x","","a14ea8c71bbdfcdec2775c104605988c@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01057,"a1b644e2934823ede0a27fb9ac7d659e","","a1b644e2934823ede0a27fb9ac7d659e","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01058,"a1b644e2934823ede0a27fb9ac7d659e@2x","","a1b644e2934823ede0a27fb9ac7d659e@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01059,"a4e28883e06d377457f06ea09ce7e557","","a4e28883e06d377457f06ea09ce7e557","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01060,"a4e28883e06d377457f06ea09ce7e557@2x","","a4e28883e06d377457f06ea09ce7e557@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01061,"a7ff8f1a4e0c7d8435f53e5110a1db08","","a7ff8f1a4e0c7d8435f53e5110a1db08","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01062,"a7ff8f1a4e0c7d8435f53e5110a1db08@2x","","a7ff8f1a4e0c7d8435f53e5110a1db08@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01063,"a9304240a69bedf8f60391b0935d7e56","","a9304240a69bedf8f60391b0935d7e56","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01064,"a9304240a69bedf8f60391b0935d7e56@2x","","a9304240a69bedf8f60391b0935d7e56@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01065,"a945ec2e60ffa89f93fd1badfe5443ac","","a945ec2e60ffa89f93fd1badfe5443ac","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01066,"a945ec2e60ffa89f93fd1badfe5443ac@2x","","a945ec2e60ffa89f93fd1badfe5443ac@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01067,"a9b8be6d23c43dcf6e7f5b9c0599fd84","","a9b8be6d23c43dcf6e7f5b9c0599fd84","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01068,"a9b8be6d23c43dcf6e7f5b9c0599fd84@2x","","a9b8be6d23c43dcf6e7f5b9c0599fd84@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01069,"af0ac76bb616613a54f580698eba964b","","af0ac76bb616613a54f580698eba964b","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01070,"af0ac76bb616613a54f580698eba964b@2x","","af0ac76bb616613a54f580698eba964b@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01071,"b0cff12bca0be7118bab5fc5e325a766","","b0cff12bca0be7118bab5fc5e325a766","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01072,"b0cff12bca0be7118bab5fc5e325a766@2x","","b0cff12bca0be7118bab5fc5e325a766@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01073,"b2a2302b41e2107dbb8ee8da326ab84d","","b2a2302b41e2107dbb8ee8da326ab84d","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01074,"b2a2302b41e2107dbb8ee8da326ab84d@2x","","b2a2302b41e2107dbb8ee8da326ab84d@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01075,"ba06f7d976b902bad77eba47750c5eb4","","ba06f7d976b902bad77eba47750c5eb4","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01076,"ba06f7d976b902bad77eba47750c5eb4@2x","","ba06f7d976b902bad77eba47750c5eb4@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01077,"ba53ef03ab15ff7a48107a8922846034","","ba53ef03ab15ff7a48107a8922846034","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01078,"ba53ef03ab15ff7a48107a8922846034@2x","","ba53ef03ab15ff7a48107a8922846034@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01079,"bfaa61fde871ec28f7059bc55e1558c1","","bfaa61fde871ec28f7059bc55e1558c1","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01080,"bfaa61fde871ec28f7059bc55e1558c1@2x","","bfaa61fde871ec28f7059bc55e1558c1@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01081,"c133b54b2867187052c8a4df3eb0a27a","","c133b54b2867187052c8a4df3eb0a27a","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01082,"c133b54b2867187052c8a4df3eb0a27a@2x","","c133b54b2867187052c8a4df3eb0a27a@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01083,"c48c3f3842d901016a7a9550ece0b0f1","","c48c3f3842d901016a7a9550ece0b0f1","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01084,"c48c3f3842d901016a7a9550ece0b0f1@2x","","c48c3f3842d901016a7a9550ece0b0f1@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01085,"cd57558fb4ab4a5f5ebba7738ba9a83c","","cd57558fb4ab4a5f5ebba7738ba9a83c","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01086,"cd57558fb4ab4a5f5ebba7738ba9a83c@2x","","cd57558fb4ab4a5f5ebba7738ba9a83c@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01087,"d60a6377674cf41860ed470891b26760","","d60a6377674cf41860ed470891b26760","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01088,"d60a6377674cf41860ed470891b26760@2x","","d60a6377674cf41860ed470891b26760@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01089,"d806086da52b43f295ee0144a54afc81","","d806086da52b43f295ee0144a54afc81","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01090,"d806086da52b43f295ee0144a54afc81@2x","","d806086da52b43f295ee0144a54afc81@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01091,"db58f144cb0a45a4045f983ba0056ca0","","db58f144cb0a45a4045f983ba0056ca0","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01092,"db58f144cb0a45a4045f983ba0056ca0@2x","","db58f144cb0a45a4045f983ba0056ca0@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01093,"dbbf9ef63d5f91ceaaf010b94624ed58","","dbbf9ef63d5f91ceaaf010b94624ed58","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01094,"dbbf9ef63d5f91ceaaf010b94624ed58@2x","","dbbf9ef63d5f91ceaaf010b94624ed58@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01095,"dc5c6c407c4c25b44b5830711fdd15a7","","dc5c6c407c4c25b44b5830711fdd15a7","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01096,"dc5c6c407c4c25b44b5830711fdd15a7@2x","","dc5c6c407c4c25b44b5830711fdd15a7@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01097,"dedcaccdbf80c3fb53760e071d1ad623","","dedcaccdbf80c3fb53760e071d1ad623","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01098,"dedcaccdbf80c3fb53760e071d1ad623@2x","","dedcaccdbf80c3fb53760e071d1ad623@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01099,"e45fef374bf9b2c9a048012312c72cd2","","e45fef374bf9b2c9a048012312c72cd2","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01100,"e45fef374bf9b2c9a048012312c72cd2@2x","","e45fef374bf9b2c9a048012312c72cd2@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
